date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2010:56:04%20GMT	http://members.societe-jersiaise.org/geraint/*	members.societe-jersiaise.org/geraint/_.0.delayed	(from )
11:56:05	1568/1568	U-----	200	untouched ('OK')	text/html	date:Sun,%2024%20Dec%202023%2017:05:26%20GMT	http://members.societe-jersiaise.org/geraint/jerriais.html	members.societe-jersiaise.org/geraint/jerriais.html	(from )
11:56:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2010:56:05%20GMT	http://members.societe-jersiaise.org/robots.txt		(from )
11:56:06	318/318	U-----	200	untouched ('')	image/x-icon	date:Fri,%2025%20May%202012%2017:50:49%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/favicon.ico	members.societe-jersiaise.org/geraint/jerriais/favicon.ico	(from http://members.societe-jersiaise.org/geraint/jerriais.html)
11:56:06	574194/574194	U-----	200	untouched ('OK')	text/html	date:Sun,%2020%20Jul%202025%2017:12:02%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html	members.societe-jersiaise.org/geraint/jerriais/jerrinav.html	(from http://members.societe-jersiaise.org/geraint/jerriais.html)
11:56:06	80124/80124	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:14%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais.html	members.societe-jersiaise.org/geraint/jerriais/jerriais.html	(from http://members.societe-jersiaise.org/geraint/jerriais.html)
11:56:06	24940/24940	U-----	200	untouched ('')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:13%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/banniethe.jpg	members.societe-jersiaise.org/geraint/jerriais/banniethe.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais.html)
11:56:07	791/791	U-----	200	untouched ('OK')	text/css	date:Sat,%2012%20May%202012%2015:58:08%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/menu.css	members.societe-jersiaise.org/geraint/jerriais/menu.css	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:07	3889/3889	U-----	200	untouched ('')	application/javascript	date:Sun,%2008%20Apr%202012%2018:48:41%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/onlyone.js	members.societe-jersiaise.org/geraint/jerriais/onlyone.js	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:07	3759/3759	U-----	200	untouched ('')	image/gif	date:Fri,%2025%20May%202012%2017:50:49%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/pjbanniethe.gif	members.societe-jersiaise.org/geraint/jerriais/pjbanniethe.gif	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:07	2462/2462	U-----	200	untouched ('OK')	text/html	date:Mon,%2008%20Apr%202024%2006:39:07%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/	members.societe-jersiaise.org/geraint/jerriais/index.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2010:56:08%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/xc.css	members.societe-jersiaise.org/geraint/jerriais/xc.1.delayed	(from http://members.societe-jersiaise.org/geraint/jerriais/jerriais.html)
11:56:09	67477/67477	U-----	200	untouched ('OK')	text/html	date:Sun,%2020%20Jul%202025%2017:11:59%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/whatsnew.html	members.societe-jersiaise.org/geraint/jerriais/whatsnew.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:09	3354/3354	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:33:43%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/entouor_pj.html	members.societe-jersiaise.org/geraint/jerriais/entouor_pj.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:09	20676/20676	U-----	200	untouched ('OK')	text/html	date:Sat,%2030%20Jan%202016%2017:35:42%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/prononciation.html	members.societe-jersiaise.org/geraint/jerriais/prononciation.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:09	608652/608652	U-----	200	untouched ('OK')	text/html	date:Thu,%2005%20Jun%202025%2016:55:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/whatsnew2.html	members.societe-jersiaise.org/geraint/jerriais/whatsnew2.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2010:56:10%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/xc.js	members.societe-jersiaise.org/geraint/jerriais/xc.2.delayed	(from http://members.societe-jersiaise.org/geraint/jerriais/jerriais.html)
11:56:11	165664/165664	U-----	200	untouched ('OK')	text/html	date:Sat,%2020%20Feb%202016%2014:13:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/catalog.html	members.societe-jersiaise.org/geraint/jerriais/catalog.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:11	7351/7351	U-----	200	untouched ('OK')	text/html	date:Thu,%2002%20May%202013%2010:20:03%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/auteurs.html	members.societe-jersiaise.org/geraint/jerriais/auteurs.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:11	52600/52600	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:14%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/random.html	members.societe-jersiaise.org/geraint/jerriais/random.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:11	8700/8700	U-----	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202024%2017:18:35%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais2.html	members.societe-jersiaise.org/geraint/jerriais/jerriais2.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:12	4208/4208	U-----	200	untouched ('OK')	text/html	date:Tue,%2018%20Mar%202014%2019:07:13%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/pathjour.html	members.societe-jersiaise.org/geraint/jerriais/pathjour.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:12	17779/17779	U-----	200	untouched ('OK')	text/html	date:Thu,%2023%20Mar%202023%2008:04:04%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/haspath.html	members.societe-jersiaise.org/geraint/jerriais/haspath.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:12	487397/487397	U-----	200	untouched ('OK')	text/html	date:Tue,%2020%20May%202025%2007:47:07%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/hastexte.html	members.societe-jersiaise.org/geraint/jerriais/hastexte.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:12	189222/189222	U-----	200	untouched ('OK')	text/html	date:Sat,%2027%20Jul%202024%2011:24:21%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/hasportrait.html	members.societe-jersiaise.org/geraint/jerriais/hasportrait.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:13	9160/9160	U-----	200	untouched ('OK')	text/html	date:Sun,%2020%20Apr%202025%2011:43:10%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/radio.html	members.societe-jersiaise.org/geraint/jerriais/radio.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:13	8681/8681	U-----	200	untouched ('OK')	text/html	date:Tue,%2023%20Dec%202014%2019:00:51%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfdrogues.html	members.societe-jersiaise.org/geraint/jerriais/gdfdrogues.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:13	8592/8592	U-----	200	untouched ('OK')	text/html	date:Sun,%2003%20Dec%202023%2012:01:53%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jep.html	members.societe-jersiaise.org/geraint/jerriais/jep.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:13	3884/3884	U-----	200	untouched ('OK')	text/html	date:Tue,%2023%20Dec%202014%2019:01:09%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gallie.html	members.societe-jersiaise.org/geraint/jerriais/gallie.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2010:56:14%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/Favicon.ico	members.societe-jersiaise.org/geraint/jerriais/Favicon.3.delayed	(from http://members.societe-jersiaise.org/geraint/jerriais/)
11:56:15	9334/9334	U-----	200	untouched ('OK')	text/html	date:Thu,%2005%20Jun%202025%2016:55:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfpeine.html	members.societe-jersiaise.org/geraint/jerriais/gdfpeine.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:15	8931/8931	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:27%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre4.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre4.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:15	4080/4080	U-----	200	untouched ('OK')	text/html	date:Sat,%2019%20Oct%202024%2010:50:31%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/8heuthes.html	members.societe-jersiaise.org/geraint/jerriais/8heuthes.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:15	8259/8259	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Jun%202025%2017:44:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfcherchi.html	members.societe-jersiaise.org/geraint/jerriais/gdfcherchi.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:16	11916/11916	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:28%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdftruncer.html	members.societe-jersiaise.org/geraint/jerriais/gdftruncer.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:16	4770/4770	U-----	200	untouched ('OK')	text/html	date:Sun,%2026%20Apr%202015%2009:04:09%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/georgeiii.html	members.societe-jersiaise.org/geraint/jerriais/georgeiii.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:16	4014/4014	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:53:50%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jojo.html	members.societe-jersiaise.org/geraint/jerriais/jojo.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:16	5266/5266	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:28:51%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/kronik.html	members.societe-jersiaise.org/geraint/jerriais/kronik.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:17	4092/4092	U-----	200	untouched ('OK')	text/html	date:Mon,%2006%20Jun%202022%2004:44:44%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/rueesfrancais.html	members.societe-jersiaise.org/geraint/jerriais/rueesfrancais.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:17	7754/7754	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfecole.html	members.societe-jersiaise.org/geraint/jerriais/gdfecole.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:17	4054/4054	U-----	200	untouched ('OK')	text/html	date:Fri,%2009%20Sep%202022%2010:03:47%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/ecoledudinmanche.html	members.societe-jersiaise.org/geraint/jerriais/ecoledudinmanche.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:17	7976/7976	U-----	200	untouched ('OK')	text/html	date:Wed,%2019%20Feb%202025%2008:40:02%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfasile.html	members.societe-jersiaise.org/geraint/jerriais/gdfasile.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:18	3352/3352	U-----	200	untouched ('OK')	text/html	date:Tue,%2005%20Dec%202023%2016:03:41%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1869.html	members.societe-jersiaise.org/geraint/jerriais/lettre1869.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:18	4033/4033	U-----	200	untouched ('OK')	text/html	date:Wed,%2004%20Dec%202024%2014:56:38%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/bogne.html	members.societe-jersiaise.org/geraint/jerriais/bogne.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:18	4425/4425	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:57:06%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/cauchie1866.html	members.societe-jersiaise.org/geraint/jerriais/cauchie1866.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:18	5458/5458	U-----	200	untouched ('OK')	text/html	date:Sun,%2022%20Jun%202025%2013:32:34%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/kronique.html	members.societe-jersiaise.org/geraint/jerriais/kronique.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:19	4450/4450	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:53:43%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1866.html	members.societe-jersiaise.org/geraint/jerriais/lettre1866.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:19	5863/5863	U-----	200	untouched ('OK')	text/html	date:Sun,%2026%20Apr%202015%2009:04:10%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1866b.html	members.societe-jersiaise.org/geraint/jerriais/lettre1866b.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:19	9582/9582	U-----	200	untouched ('OK')	text/html	date:Sun,%2020%20Jul%202025%2017:12:02%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre2.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre2.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:19	8249/8249	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:27%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:20	7866/7866	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:27%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre5.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre5.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:20	8569/8569	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:27%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre7.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre7.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:20	9456/9456	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:27%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre3.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre3.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:20	8185/8185	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:27%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre6.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre6.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:21	7945/7945	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre8.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre8.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:21	3290/3290	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:55:36%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/esditeu1884.html	members.societe-jersiaise.org/geraint/jerriais/esditeu1884.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:21	6359/6359	U-----	200	untouched ('OK')	text/html	date:Tue,%2022%20Apr%202025%2008:02:37%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jdc1869a.html	members.societe-jersiaise.org/geraint/jerriais/jdc1869a.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:21	9465/9465	U-----	200	untouched ('OK')	text/html	date:Sun,%2006%20Jul%202025%2013:24:58%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/hopita_adlm.html	members.societe-jersiaise.org/geraint/jerriais/hopita_adlm.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:22	7798/7798	U-----	200	untouched ('OK')	text/html	date:Tue,%2020%20May%202025%2007:47:04%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfinjuthe.html	members.societe-jersiaise.org/geraint/jerriais/gdfinjuthe.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:22	3356/3356	U-----	200	untouched ('OK')	text/html	date:Mon,%2009%20Jul%202012%2019:24:11%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/campangne3.html	members.societe-jersiaise.org/geraint/jerriais/campangne3.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:22	9099/9099	U-----	200	untouched ('OK')	text/html	date:Sun,%2029%20Jun%202025%2014:40:46%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfchance3.html	members.societe-jersiaise.org/geraint/jerriais/gdfchance3.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:22	6411/6411	U-----	200	untouched ('OK')	text/html	date:Wed,%2027%20Jul%202016%2010:42:22%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/mulots.html	members.societe-jersiaise.org/geraint/jerriais/mulots.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:23	3855/3855	U-----	200	untouched ('OK')	text/html	date:Wed,%2027%20Jul%202016%2010:42:18%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/probleme_golarde.html	members.societe-jersiaise.org/geraint/jerriais/probleme_golarde.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:23	7485/7485	U-----	200	untouched ('OK')	text/html	date:Sat,%2027%20Jul%202024%2011:25:35%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/assembliee/nouvellezelande.html	members.societe-jersiaise.org/geraint/jerriais/assembliee/nouvellezelande.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:23	12639/12639	U-----	200	untouched ('OK')	text/html	date:Tue,%2005%20Dec%202023%2016:03:41%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/elections_16.html	members.societe-jersiaise.org/geraint/jerriais/elections_16.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:23	4490/4490	U-----	200	untouched ('OK')	text/html	date:Mon,%2013%20Jan%202014%2022:45:47%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/vaule.html	members.societe-jersiaise.org/geraint/jerriais/vaule.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:24	4680/4680	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:53:37%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1897b.html	members.societe-jersiaise.org/geraint/jerriais/lettre1897b.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:24	9409/9409	U-----	200	untouched ('OK')	text/html	date:Tue,%2001%20Aug%202023%2006:38:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/illuminations1893.html	members.societe-jersiaise.org/geraint/jerriais/illuminations1893.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:24	4312/4312	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:17:59%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1872.html	members.societe-jersiaise.org/geraint/jerriais/lettre1872.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:24	7111/7111	U-----	200	untouched ('OK')	text/html	date:Sun,%2029%20Jun%202025%2014:40:45%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/cherbourg1896.html	members.societe-jersiaise.org/geraint/jerriais/cherbourg1896.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:25	5638/5638	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Nov%202024%2008:09:56%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/brambilostmalo.html	members.societe-jersiaise.org/geraint/jerriais/brambilostmalo.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:25	5527/5527	U-----	200	untouched ('OK')	text/html	date:Sat,%2024%20May%202025%2014:18:55%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gaspe1896.html	members.societe-jersiaise.org/geraint/jerriais/gaspe1896.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:25	3769/3769	U-----	200	untouched ('OK')	text/html	date:Sun,%2010%20Sep%202017%2014:43:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/literary1906.html	members.societe-jersiaise.org/geraint/jerriais/literary1906.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:25	8281/8281	U-----	200	untouched ('OK')	text/html	date:Sun,%2003%20Jul%202016%2011:42:35%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/madame1889.html	members.societe-jersiaise.org/geraint/jerriais/madame1889.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:26	9297/9297	U-----	200	untouched ('OK')	text/html	date:Wed,%2012%20Aug%202015%2008:05:16%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1848.html	members.societe-jersiaise.org/geraint/jerriais/lettre1848.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:26	8151/8151	U-----	200	untouched ('OK')	text/html	date:Sun,%2005%20May%202024%2011:12:04%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1846.html	members.societe-jersiaise.org/geraint/jerriais/lettre1846.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:26	4943/4943	U-----	200	untouched ('OK')	text/html	date:Tue,%2022%20Apr%202025%2008:02:37%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jdc1869b.html	members.societe-jersiaise.org/geraint/jerriais/jdc1869b.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:26	5076/5076	U-----	200	untouched ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:33:26%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/scrutin1889.html	members.societe-jersiaise.org/geraint/jerriais/scrutin1889.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:27	3489/3489	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:12:34%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/editeu2.html	members.societe-jersiaise.org/geraint/jerriais/editeu2.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:27	7606/7606	U-----	200	untouched ('OK')	text/html	date:Mon,%2020%20May%202019%2015:52:44%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1889.html	members.societe-jersiaise.org/geraint/jerriais/lettre1889.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:27	3177/3177	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:53:40%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1884b.html	members.societe-jersiaise.org/geraint/jerriais/lettre1884b.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:27	3397/3397	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:53:39%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1884c.html	members.societe-jersiaise.org/geraint/jerriais/lettre1884c.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:28	3010/3010	U-----	200	untouched ('OK')	text/html	date:Sat,%2030%20Aug%202014%2013:20:37%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/abrambilo.html	members.societe-jersiaise.org/geraint/jerriais/abrambilo.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:28	13345/13345	U-----	200	untouched ('OK')	text/html	date:Sun,%2029%20Jun%202025%2014:40:46%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jan1889.html	members.societe-jersiaise.org/geraint/jerriais/jan1889.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:28	3770/3770	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:55:23%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/findumonde.html	members.societe-jersiaise.org/geraint/jerriais/findumonde.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:28	7144/7144	U-----	200	untouched ('OK')	text/html	date:Sat,%2010%20Aug%202024%2008:17:59%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/ballot1888.html	members.societe-jersiaise.org/geraint/jerriais/ballot1888.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:29	6454/6454	U-----	200	untouched ('OK')	text/html	date:Sat,%2024%20May%202025%2014:18:55%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/capbreton1888.html	members.societe-jersiaise.org/geraint/jerriais/capbreton1888.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:29	3803/3803	U-----	200	untouched ('OK')	text/html	date:Sun,%2001%20Feb%202015%2017:07:36%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/kauchies.html	members.societe-jersiaise.org/geraint/jerriais/kauchies.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
11:56:29	11770/11770	U-----	200	untouched ('OK')	text/html	date:Sat,%2003%20Feb%202024%2009:45:08%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/noue/gdfnoue2.html	members.societe-jersiaise.org/geraint/jerriais/noue/gdfnoue2.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
