date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:18	7945/7945	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20Jul%202025%2015:32:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfatre8.html	members.societe-jersiaise.org/geraint/jerriais/gdfatre8.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:18	3290/3290	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:55:36%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/esditeu1884.html	members.societe-jersiaise.org/geraint/jerriais/esditeu1884.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:19	7937/7937	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2015:56:44%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfbrebis.html	members.societe-jersiaise.org/geraint/jerriais/gdfbrebis.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:20	6359/6359	U-----	200	untouched ('OK')	text/html	date:Tue,%2022%20Apr%202025%2008:02:37%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jdc1869a.html	members.societe-jersiaise.org/geraint/jerriais/jdc1869a.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:20	9465/9465	U-----	200	untouched ('OK')	text/html	date:Sun,%2006%20Jul%202025%2013:24:58%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/hopita_adlm.html	members.societe-jersiaise.org/geraint/jerriais/hopita_adlm.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:20	7798/7798	U-----	200	untouched ('OK')	text/html	date:Tue,%2020%20May%202025%2007:47:04%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfinjuthe.html	members.societe-jersiaise.org/geraint/jerriais/gdfinjuthe.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:20	3356/3356	U-----	200	untouched ('OK')	text/html	date:Mon,%2009%20Jul%202012%2019:24:11%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/campangne3.html	members.societe-jersiaise.org/geraint/jerriais/campangne3.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:21	5827/5827	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Jul%202025%2015:46:26%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/pmsenator.html	members.societe-jersiaise.org/geraint/jerriais/pmsenator.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:22	6411/6411	U-----	200	untouched ('OK')	text/html	date:Wed,%2027%20Jul%202016%2010:42:22%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/mulots.html	members.societe-jersiaise.org/geraint/jerriais/mulots.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:22	9168/9168	U--M--	200	updated ('OK')	text/html	date:Sat,%2026%20Jul%202025%2015:46:32%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfchance3.html	members.societe-jersiaise.org/geraint/jerriais/gdfchance3.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
